Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID
Great explanation!,UgxpNM9dIfeq6CvG3094AaABAg,1,1,2022-01-10T19:51:02Z,rEWPqw6rMGI,user_3808
Yes please! Explain all those topics. I’m a new to this.,Ugw5Z4Z_9WEV9sedL-B4AaABAg,1,1,2022-01-10T19:40:36Z,rEWPqw6rMGI,user_2834
Great review. I forgot a lot of these topics since it's been a while since I've been introduced to these concepts.,UgzYdh8_PPdy7LdmrTd4AaABAg,1,1,2022-01-10T18:25:30Z,rEWPqw6rMGI,user_2030
Would LOVE to hear the application of deep learning in DS. Right now I only hear about deep learning when it comes to voice recognition / natural language processing type of things,UgwrtgbN_UEDvm5pxAt4AaABAg,1,4,2022-01-10T17:26:13Z,rEWPqw6rMGI,user_2018
"Ken, are you wearing a smart ring?",UgytXoaAWgf0lJJtqP94AaABAg,1,1,2022-01-10T16:55:11Z,rEWPqw6rMGI,user_5196
"Monday's are always much better with a Ken Jee video!

Perfect way to start the week and great video Ken!",UgxgXwGETH1UwQrIIGJ4AaABAg,1,2,2022-01-10T16:44:11Z,rEWPqw6rMGI,user_2763
"Papaya Easter eggs inside another great, informative video = pure genius  

Fantastic job as always.",UgxWekBnJqVPkB4RLKp4AaABAg,1,1,2022-01-10T16:40:17Z,rEWPqw6rMGI,user_2027
"I agree, this is the only explanatory video about data science that one needs, and yet simple and concise :)",UgzJoUVEOg1IZ56uRJR4AaABAg,1,17,2022-01-10T16:32:07Z,rEWPqw6rMGI,user_1178
"Amazing video, very informative and well structured as always",UgzwS_gOoONzZD0i-7F4AaABAg,2,1,2022-01-10T16:10:26Z,rEWPqw6rMGI,user_4241
Are data science and pizza related?,UgwrtE7EA56D62B4rK14AaABAg,1,1,2022-01-10T16:09:47Z,rEWPqw6rMGI,user_1621
"Hey Ken! I am a final year computer science student, I have started following Data science just 2-3 months back and I am intending to do a final year project on the same. The issue is that I have to learn data science from the basics, by myself, from the internet. I have only 3 and half months. Can you recommend any good course of Machine Learning with Data Science? Pretty much stressed I am!",Ugzy2z8qRriXUpXruwx4AaABAg,2,4,2022-01-10T16:02:21Z,rEWPqw6rMGI,user_88
"This is an Amazing 
Data science explained so well 💯
Really like the example used and how everything is simplified .",Ugxl1oRVI9gHhBrIHiZ4AaABAg,1,3,2022-01-10T15:10:28Z,rEWPqw6rMGI,user_4187
"7:57 yes, want a video like this on deep learning. + Do you need a pretty powerful PC for deep learning?",UgzYC9AeppVvbf4fUuh4AaABAg,1,1,2022-01-10T14:27:40Z,rEWPqw6rMGI,user_5774
Great message Ken! Clear and concise!,UgwZYnxXwVYs-vKXbnN4AaABAg,1,1,2022-01-10T14:25:49Z,rEWPqw6rMGI,user_1185
great video!,UgyWV7wokD7vl7Xn2g14AaABAg,1,1,2022-01-10T14:25:43Z,rEWPqw6rMGI,user_4792
"Great video, Ken! 
One of the first examples of Data Science(though it was not called Data Science then) comes from John Snow’s famous map of the 1854 Broad Street cholera outbreak. Before germ theory was known, it was thought that Cholera was simply in the environment and that it spread at random. John Snow conducted interviews, mapped data points and graphed the results, leading to a single water pump being identified as the culprit. This was founding moment in Epidemiology and Public Health.

Just sharing my learnings as well. Cheers :D",UgxQ-K4N9PY2xz0jEad4AaABAg,3,11,2022-01-10T14:05:00Z,rEWPqw6rMGI,user_859
"Oooo a lot of editing in this video 👀 you're really making your editor work hard 😂😂, anyway great video really informative, ty for the content once again. 
Papaya bomb at 6:31",Ugxfe2rC_d4JIHMXfGd4AaABAg,1,2,2022-01-10T14:01:08Z,rEWPqw6rMGI,user_1389
"As always Ken, superbly done. Concise and brief without getting into too much jargon and getting to the pith of it.",UgxvOddEnS5Fq7cv9fN4AaABAg,1,1,2022-01-10T13:58:21Z,rEWPqw6rMGI,user_4782
Would love to see video on Deep Learning,UgwfDdYQUzzblj_HXBl4AaABAg,2,2,2022-01-10T13:51:18Z,rEWPqw6rMGI,user_3348
This is the real truth.,UgyXBG7ta7AySdL40FN4AaABAg,1,2,2022-01-10T13:45:26Z,rEWPqw6rMGI,user_3610
Informative as usual! Really nicely explained Ken. Now I will just send this video if someone asked me to explain about Data Science,UgwSMOD7xN97f8nhWCp4AaABAg,1,3,2022-01-10T13:26:15Z,rEWPqw6rMGI,user_530
"Ken this was informative, thank you. Also, I love to see the other video about regression, classification etc.",UgzwSMmRKDTt6sy5vvl4AaABAg,1,1,2022-01-10T13:23:08Z,rEWPqw6rMGI,user_5309
"12bp2r
#VUN.RENT",UgzGwIjr-C-eOovjVdx4AaABAg,0,0,2022-01-10T13:14:35Z,rEWPqw6rMGI,user_3351
"Great video as usual Ken, super well explained! happy new year 😊",UgxYOMlx0jsdYl2btZ54AaABAg,1,8,2022-01-10T13:09:14Z,rEWPqw6rMGI,user_5137
Super,UgzC1_QUT9MayClIFqZ4AaABAg,1,4,2022-01-10T13:05:57Z,rEWPqw6rMGI,user_5191
I think with ML I've had to deal with writing testing protocols for evaluating multiple kinds of protocols. That seems to be something that a lot of online courses miss,UgweJDeJI_hhfyHERKZ4AaABAg,1,1,2022-01-10T09:00:41Z,o-wsyxWbPOw,user_1271
"Sir thank you so much for sharing knowledge and awareness 😁
But I AM NOT GONNA QUIT 
Even if it's difficult I will make it",UgyvagclkYSAwygGtih4AaABAg,1,1,2022-01-10T08:23:15Z,sHRq-LshG3U,user_3898
Thanks for watching everyone! Let me know below if you would be interested in a similar video to this for Deep Learning or Model Evaluation!  👇,Ugzo2gPYI_fcmOTyh1V4AaABAg,6,13,2022-01-10T07:41:00Z,rEWPqw6rMGI,user_2385
"As an accountant I can tell you the reason why you are not seeing any data scientists in small to midsize companies is because they cannot justify the head count.  Sure Amazon can have a whole department for data science but a small business you might be the marketing/finance guy who is also analyzing the other data sets for the company.  The field is not dying, but with tight budgets in small to midsize companies it is hard to justify hiring hiring someone who specializes in data science but cannot do any other core business function.  But that will probably change as time goes on.

Also, as companies grow then the need for data scientists will grow as well.",UgxsOJ5qk4s5gRasRhN4AaABAg,2,1,2022-01-10T05:12:57Z,2qVWurPFwfc,user_892
"Hey Ken! I know this is an old video, but I was watching this again to plan a project that I am planning to work on. At the exploratory analysis part, you say that age looks like it is normally distributed. However, I'm pretty sure that if we run a Shapiro-Wilk test on it, it will turn out to be non-normal. So, I am wondering what do you mean by 'looks normally distributed' here? Are you looking for extremely skewed distributions to normalize? Thanks! Go #66daysofdata =)",Ugy6QWF42Apqg0GQwvJ4AaABAg,2,1,2022-01-10T03:54:48Z,I3FBJdiExcg,user_2381
What about PG program,UgyaOol3tZWpe1sL1sR4AaABAg,0,0,2022-01-10T01:15:20Z,Q9FjwzKFPuM,user_5841
I have a history B's and I am basically starting from scratch self teaching myself about programing and data science. Thank you for providing multiple pathways to the end result because I cannot afford to return to college but have time and am willing to learn on my own time. I'm a lost 24 yo and seeing this calmly explained with lots helpful learning tips. This is what YouTube is still great for. Thank you....year old video so I doubt that you or anyone will see it but still thank you,UgxzZkLATt8MCKMxV5B4AaABAg,1,1,2022-01-09T18:07:33Z,4OZip0cgOho,user_37
I like how he says algorithm and techniques in 6:50 and show us the descending  slope. As if  he were referring to gradient descent. ?😄,UgyAwB1kTaMYdthsPm14AaABAg,1,1,2022-01-09T12:30:55Z,xpIFS6jZbe8,user_5243
"Yes, I agree I will watch you 😎 again!",UgxCy7-AscI7110l1214AaABAg,1,1,2022-01-09T10:36:28Z,xpIFS6jZbe8,user_2519
In my surroundings I can tell that the reason why students aren't taking data science is because they find statistics too hard and also consider web development and devops as a likeable and easy field.,UgzuL1uBVebU0HB0uAZ4AaABAg,0,1,2022-01-09T10:12:50Z,2qVWurPFwfc,user_5645
Sir I want to make a career as a soccer analyst.Can you please recommend some books on soccer analytics,UgwoB6rqPlxfv5526LR4AaABAg,0,0,2022-01-09T09:48:56Z,74Z3F7i4qcI,user_5673
No its because someones clearly hacking my account but nobody cares!,Ugy2gTEhVsou4PY-cfl4AaABAg,1,1,2022-01-09T01:51:08Z,tG_UW_p0UqE,user_2793
I agree with everything said in this video! Nice to see new content from you in the new year.,Ugz-tp0hAh2a18EfPdx4AaABAg,1,1,2022-01-09T01:15:44Z,o-wsyxWbPOw,user_2278
This interview looked like a struggle lmao. Ken we see you yawning with your mouth closed 🤣,UgwazUsgbg25VmHRri54AaABAg,1,0,2022-01-08T22:09:17Z,SsGKZe4dVyk,user_5729
"These are not my personal goals, just how I see Data Science.  Data science as i see it....  Goal 1. Stalk and Harrass.  Goal 2.  Manipulation and deception. Goal 3. Ripoff the naive and uninitiated.",UgwAQs6kT6RlwnHIu2d4AaABAg,0,0,2022-01-08T18:05:57Z,hOUrxTeBJQc,user_1671
"Of course it will exist.  The world needs vampires. These are not my personal goals, just how I see Data Science.  Data science as i see it....  Goal 1. Stalk and Harrass.  Goal 2.  Manipulation and deception. Goal 3. Ripoff the naive and uninitiated.",UgzkRGxhOd0V7DOROxt4AaABAg,0,0,2022-01-08T18:05:37Z,2qVWurPFwfc,user_1671
"This seems to be a silly thing that I see all the time with anything connected to coding. I've been learning to code (and now getting into data science) for about a year and a half. I have seen so many comments like is JavaScript dying? Is web development dying? Is Deno dead already? Even when people ask ""Is JQuery dead?'"" then you realise how many sites still use JQuery. The answer to the ""Is it dead/dying?"" question is usually ""no""",UgyP1SKUVIMJTrxLdFJ4AaABAg,0,0,2022-01-08T14:04:00Z,2qVWurPFwfc,user_2376
I would say very beautiful Readme.,UgyVIwpZyxhRQx0thEp4AaABAg,0,1,2022-01-08T12:44:58Z,apf6A3Nstm8,user_659
"Very cool project.
Ken you should continue this Playlist in 2022.",UgzS-RGZoK3pQz-huMt4AaABAg,0,1,2022-01-08T12:41:09Z,apf6A3Nstm8,user_659
"its all about Doing projects, projects and Projects..........",UgxnbNg4CozbErgTfdF4AaABAg,1,1,2022-01-08T09:11:45Z,xpIFS6jZbe8,user_417
Great Video,UgztuarVOuDfGmNtkd94AaABAg,1,1,2022-01-08T06:04:38Z,o-wsyxWbPOw,user_2697
"My immediate reaction was ""how do I know 90% of people aren't cheating on this"" and that discouraged me from taking it.",Ugy2s2v6oTrtHb4t71N4AaABAg,1,1,2022-01-07T22:01:56Z,o-wsyxWbPOw,user_1072
"One friend who’s a principal ML engineer at Kopernikus automotive told me that the best way to show your skills in ML is to have projects, products or contributing to open source.

No badges or certificates will replace that.",Ugxwn1_L_WoDilm-lHV4AaABAg,1,1,2022-01-07T20:08:34Z,o-wsyxWbPOw,user_414
Can you review the new Z desktops for data science?,UgwqkmBslAzK-n--t554AaABAg,1,1,2022-01-07T20:02:11Z,YR9Faf1uZDg,user_414
"Hey man, wanted to ask where you got your wallpaper ;)",Ugwt9y8RGx5o1oaPgDV4AaABAg,1,1,2022-01-07T10:47:14Z,4OZip0cgOho,user_4669
"Hey Ken, 
Thanks for the useful video, I am very interested in learning data science,  but I am not sure if I can pursue it because I have got like 0 knowledge about it , could you help? 
Love from India",Ugzmzyy5PSLsDadyZ014AaABAg,1,1,2022-01-07T07:12:21Z,3Mm1U1CbzNw,user_773
Although one year old but still worth to watch for anyone who wants to build deep learning portfolio.,UgxmAoaN9vBvIDmh20F4AaABAg,0,1,2022-01-07T05:24:14Z,UuR3nomI5AE,user_659
"I was initially excited by the ML assessment, doubly so when I scored in the top 5%,  but the second that excitement wore off I realized that the assessment was too weak to mean anything. Almost as confirmation of this, a friend of mine who doesn't do Data Science or ML passed it on a whim (he then proceeded to score in the top 5% of 4 or 5 other CS related assessments). Certifications need to be *hard* in order to carry any weight, a lesson many people seem extremely reluctant to learn.",UgyGnByOxmah3QCI9kR4AaABAg,1,1,2022-01-07T04:42:18Z,o-wsyxWbPOw,user_2829
LinkedIn clout chaser badges,UgzeVjPE8dVsGzYx5SN4AaABAg,0,1,2022-01-06T19:54:46Z,o-wsyxWbPOw,user_4308
"Hi Sir , currently i am pursuing my 3rd years of bachelor's degree in cse. Due to covid and many other reasons , it will take more time than expected to complete my bachelor's degree. 
So is it possible that if I  start learning data science from scratch (which i am doing right now) and then get a job in data science field before completing my bachelor's degree in cse?
second question is can I apply for a master's degree on data science or related field while doing my bachelor's degree?
Thanks in advance",Ugz2o1eBNPU0bHJDXIZ4AaABAg,1,1,2022-01-06T14:37:47Z,xpIFS6jZbe8,user_5
First time to your channel Great advice thank you. I am going to start with all the points you said..  Right video at the right time :),UgwNEe6fiFokkqv7Hi54AaABAg,2,1,2022-01-06T11:51:01Z,xpIFS6jZbe8,user_471
Did Cyber security is better than Data Science jobs?,Ugw78wlQTJ-oP-gUb1B4AaABAg,2,0,2022-01-06T10:25:08Z,SVtRsDhHlDk,user_4000
"Thank you for all the information that you share. I've spent several months considering the proper career switch after deciding not to return to medical school. At this point, I'm confident that data science is the proper career path. My overarching goal is to use data science in healthcare, but I am open to other fields. I found your channel today, and I want to say I am already grateful for your content and the resources you share. In addition to this video, I watched a video this evening in which you mentioned that Jan 4 is your bday. Happy Belated Birthday. May you continue to experience joy and success.",UgynmZ-0UkaWTN-ySq14AaABAg,1,1,2022-01-06T01:43:51Z,xpIFS6jZbe8,user_1936
"Watching in early 2022. I really like this breakdown of process and how to think about solving problems. I'm a musician, producer and recording engineer and a lot of these....learn-by-doing and divergent thought processes remind me a lot of how to get a good mix or composing. Really excited on this journey",Ugzfs8KawYfh6HmHR5F4AaABAg,1,1,2022-01-06T00:46:59Z,8igH8qZafpo,user_5356
"Watching it again and starting to think if my struggling to learn python and pandas as well itnis not impatiance? Yes, at little.",UgzrHv3DeWOnJzNzOmt4AaABAg,1,1,2022-01-05T23:55:47Z,xpIFS6jZbe8,user_4759
Thanks for sharing your thoughts on the assessment.,UgzeFjv1pBbyNRv4W7N4AaABAg,1,1,2022-01-05T22:22:03Z,o-wsyxWbPOw,user_1093
"Dude, next time you do this, please just stop going up and down the page. It gave me nausea :(",UgzssS-yY4UVBo6npWR4AaABAg,3,0,2022-01-05T17:29:47Z,oHUD2T_VXfI,user_1833
I give you FIVE STAR for this video . I agree with what you have said. For Corp HR who put such  rocky assessment management to do such idea in the first place. Then the question why we say degree in college or certification in boot camp created by pro in the field and not HR clerks in a corporate. Thanks.,UgxcpgmiaEq1BhYnyz54AaABAg,1,1,2022-01-05T12:23:04Z,o-wsyxWbPOw,user_1534
"This video is extremely accurate. I have had such a hard time learning how to be a data scientist. I am in a MS in Data Analytics program and feel that doesn't really provide any real direction. I don't know what I don't know and that keeps me from learning what I need to know. Seeing the path helps, thank you. I would like to say I have struggled to learn R and I seem to be getting SQL quickly and I think this will help my confidence. Getting one language down can help to learn another, just from a confidence standpoint.",UgwfitauhO1FjiM_mXx4AaABAg,2,8,2022-01-05T10:57:19Z,xpIFS6jZbe8,user_2583
Is that taking the paid course is good choice for data science?,UgxZt3AFHI9yflaSlSx4AaABAg,1,1,2022-01-05T09:57:15Z,4OZip0cgOho,user_4122
"Hi Ken, thank you for your videos. I have a question, I am software developer with 8 years experience. Mostly Web, PHP, SQL, GO, I decided to start learning machine learning, here is a lot of Python and so on, what do you think if person like me, firstly, will change position to data analyst and continue to learn ML ? Is it right decision ? Thank you.",Ugz39_I-SQtxuNQFOpZ4AaABAg,1,1,2022-01-05T07:39:35Z,xpIFS6jZbe8,user_1904
"Yea. I agree about your thoughts on the credibility of this assessment. But even as a business leader, I cannot imagine this helps either. Business leaders should understand how Machine Learning can affect their products, services, and branding. I cannot imagine that knowing what the nearest point in a K-nearest neighbor algorithm matters at all to them.",Ugwp70J_N9hmfEQffsZ4AaABAg,3,1,2022-01-05T03:21:28Z,o-wsyxWbPOw,user_1037
